Mean_0,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,Mean_6,Mean_7,Mean_8,Mean_9,Mean_10,Mean_11,Mean_12,Std_0,Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,Std_7,Std_8,Std_9,Std_10,Std_11,Std_12,Min_0,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Max_0,Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,label
-266.60895,110.48568,-27.11536,5.825317,-11.000846,1.8697778,-26.711498,-0.040285915,-8.346734,-12.970068,-8.230478,-6.0210114,-11.316109,103.985344,38.954044,36.081936,24.85322,28.921734,23.491508,21.166594,17.792927,12.012044,12.9160795,13.495858,13.447471,9.910156,-114.51063,179.97278,69.67808,62.666992,39.086906,36.519024,22.156712,43.606384,18.054983,12.30476,14.814192,17.812502,10.302883,-495.8969,41.610775,-88.995895,-48.266113,-81.58865,-55.816994,-70.09032,-31.567436,-37.964027,-48.526104,-38.256668,-32.055893,-38.04473,felicidade
-275.17084,92.22172,-26.1935,-8.625533,-0.25048295,-14.595223,-23.399422,7.0707316,-13.894396,-7.2213035,-3.695859,-5.84089,-3.4654512,105.426674,50.872425,37.527863,24.895493,23.744692,24.048243,22.602312,15.439446,12.942498,10.813653,11.879059,13.941177,7.0493917,-76.75675,172.91293,40.36734,52.38749,50.442062,23.439634,17.032272,48.313187,11.05096,20.735012,26.882446,19.163267,8.6420355,-487.5993,3.181753,-103.22095,-65.72458,-58.798138,-90.46962,-80.12857,-20.035788,-39.594933,-28.769875,-40.77295,-33.080982,-27.25388,felicidade
-258.953,79.40832,-15.637918,41.070805,15.739519,9.687796,-5.558969,-2.6550384,-0.65439355,-6.0854235,-20.129454,-4.7638173,-3.5848017,97.50315,60.381668,32.99478,20.467392,13.987778,17.248178,17.251528,13.348953,11.11912,11.252339,15.945273,10.679858,9.489616,-87.090034,173.57307,50.32451,90.41336,49.473526,45.669315,24.13559,24.779005,32.423832,17.33527,12.540737,17.193249,24.420952,-477.95255,-38.0644,-84.781815,-6.3598547,-29.362484,-41.10544,-49.744766,-36.770546,-27.903801,-43.62537,-57.14904,-36.421677,-27.989065,raiva
-192.31267,74.35594,7.9371424,10.062424,-2.1275053,7.1856155,-14.261077,5.3057528,-9.195988,3.4283152,-2.9025476,-0.29915032,-3.047677,65.0753,47.495453,19.38596,31.1841,19.91453,9.605849,12.652721,7.834007,11.01619,11.328139,10.460553,8.319639,5.8798327,-57.294464,166.59143,42.135803,73.76198,42.592556,25.886028,10.405083,21.988949,14.712494,28.15326,21.331718,18.04036,10.940694,-332.56293,-41.441547,-52.9374,-55.82822,-45.06817,-18.271336,-39.040977,-14.889011,-37.918274,-22.488892,-33.147842,-21.974659,-17.360748,neutro
-310.3344,100.45763,-1.5306052,5.2861505,-13.938648,-3.6045473,-23.010586,0.9113615,-10.438622,-14.166007,-10.240137,-4.20516,-8.436058,125.77614,58.40642,34.812542,26.357105,22.510672,22.79477,19.044966,14.901507,14.019162,13.067906,12.759371,8.805845,8.05005,-140.20451,195.16064,68.5503,66.601944,23.244915,52.411297,7.3220696,48.88897,26.55712,11.514702,17.255545,15.428823,19.535454,-526.6365,-43.081947,-93.52936,-84.33348,-84.89063,-72.273,-77.81796,-34.378998,-55.621742,-40.53354,-46.27348,-41.486156,-30.093885,raiva
-251.85512,88.42156,15.411259,26.773813,11.004432,5.3278756,-14.264933,5.185224,-7.713382,-4.99093,-5.4580855,-4.5301805,-9.126692,71.37438,57.984993,19.999414,19.945267,19.030619,21.096857,15.247053,13.086835,10.51921,10.633045,10.253242,11.779489,7.6692367,-147.74942,200.04588,58.79015,81.24287,55.760353,41.326355,18.530195,30.954273,16.318901,15.772082,16.870998,18.303291,9.965246,-428.13687,-62.639,-23.74896,-13.032583,-33.059673,-61.240578,-43.302208,-32.89955,-34.835407,-35.27169,-32.434074,-45.233467,-22.863762,neutro
-256.40686,100.66073,-5.7803025,24.475859,0.62355644,7.200329,-23.688534,0.91830635,-18.45047,-7.544352,-13.772682,-5.075066,-7.3626237,125.0987,52.665146,34.502186,26.088175,26.543608,17.530857,21.898853,13.831118,15.41432,11.6331215,11.864613,10.905316,9.228603,-76.236145,207.30853,56.77481,94.51291,66.071884,49.781452,8.816292,39.301865,12.710272,29.508057,6.4367948,16.514576,25.153347,-473.72113,-56.890457,-66.597916,-25.261295,-74.25401,-34.574623,-90.170364,-34.3274,-55.698765,-39.860992,-47.232254,-36.888992,-27.488829,neutro
-369.82996,99.20518,-10.63359,14.224162,5.604709,-1.4240917,-20.911003,8.617112,-12.039031,-3.2923007,0.124753885,-7.544253,-4.945479,155.69102,49.4838,42.101257,28.218044,20.370806,16.911255,24.35292,12.174789,18.630468,11.639567,9.611294,11.402923,8.233992,-109.547905,193.77249,53.043816,113.108086,61.717216,36.812263,17.829365,47.21125,27.98345,28.587652,27.288021,15.579859,10.931929,-592.4749,-31.949276,-117.57184,-52.611115,-52.113735,-54.32362,-84.89335,-18.896343,-58.8985,-46.66618,-31.13309,-39.538773,-29.028149,raiva
-260.2504,108.53975,3.0865617,35.02633,9.276096,16.831917,0.21725693,-10.251051,-13.495587,-2.9441774,-13.798898,-6.7898746,-12.367018,87.276085,48.191357,27.068594,17.18972,20.44104,14.117291,10.34746,13.614513,14.123863,11.036901,13.537763,9.060049,9.722775,-56.649296,195.79959,51.890472,83.06022,56.850815,49.3447,22.459927,22.847954,14.046629,23.78368,17.176712,15.329042,13.966999,-418.96936,-46.01185,-68.007034,-13.881469,-44.869667,-10.8370075,-39.01116,-45.88512,-49.693756,-32.718456,-51.0884,-33.340206,-45.304596,tristeza
-259.37952,62.406437,-3.9409308,-15.299402,-18.807268,-14.705856,-25.623001,-1.3739371,-15.407456,-16.573578,-12.049223,-1.6718992,-4.11731,59.956444,44.126213,27.587727,20.283524,19.321112,21.431082,17.913635,14.085271,16.408398,15.232975,12.699709,11.868407,12.353083,-166.04573,155.17761,37.26823,32.730335,18.932873,34.964535,9.404554,25.563293,10.141077,18.18796,19.981209,26.553448,23.491133,-405.7716,-51.096603,-83.813934,-61.767906,-57.160576,-72.68263,-77.75485,-32.272163,-56.8451,-54.6856,-39.39357,-26.81394,-34.598366,raiva
-219.84393,75.82053,10.471453,35.47603,5.110619,8.328054,-18.332195,10.430074,-6.3066053,-3.3715382,-4.302523,-4.110803,-4.8158784,66.23377,52.052116,31.732983,22.084164,19.074795,14.596121,16.701157,11.785703,12.617558,12.452466,10.1001,9.708234,8.349044,-92.36035,145.82822,58.799606,77.90062,48.399803,54.23065,11.981699,37.705635,14.939895,24.676565,22.242817,17.267286,14.67714,-365.4555,-59.87348,-74.40912,-4.1364965,-47.765816,-23.602333,-63.521767,-14.990573,-40.815964,-34.64968,-23.37063,-34.817497,-27.233826,tristeza
-278.21512,121.17878,-58.358147,-11.38115,-16.992075,5.625775,-21.33197,-4.218321,16.984594,-16.081242,-7.5675592,8.240715,-1.6796272,93.619255,27.17917,46.094666,13.359901,27.857922,20.088415,15.812287,15.850753,15.087275,13.665704,13.510285,10.617214,11.324316,-112.24027,175.58574,28.74881,21.52311,43.230118,54.460014,19.264557,29.732311,58.50248,10.877873,29.277199,30.862068,26.02348,-472.20883,42.056137,-145.61838,-47.760155,-73.04437,-46.903885,-52.324867,-48.37415,-18.734001,-55.112797,-43.40465,-24.16373,-27.61582,felicidade
-261.4394,129.87987,-5.2516007,26.337347,1.1860645,14.069018,-4.6736755,7.589708,-7.167126,0.8667756,-8.203381,5.48003,-8.300279,101.39697,60.014954,25.286732,17.49564,19.458374,16.885038,16.099781,12.405748,15.831942,9.903772,11.857794,11.044309,9.089189,-111.22931,243.4802,54.112022,74.53012,56.76581,62.276833,19.758163,44.9477,23.873905,23.741476,13.819109,39.14975,9.78713,-481.98676,-11.57309,-86.021835,-9.744043,-31.674858,-17.214506,-51.71385,-13.66099,-33.5606,-27.022823,-43.406387,-17.23579,-31.933943,neutro
-317.13217,96.72404,28.222845,21.4896,2.7779393,5.4243946,-4.709382,9.334549,-17.467676,-5.001847,-7.0342426,-0.43650207,3.8452709,118.34716,43.627895,22.303734,19.920977,15.765925,17.052929,15.412955,10.617544,19.065462,9.393141,10.482106,8.686263,9.205626,-104.105156,175.24318,81.35931,71.78856,53.508842,41.28125,24.669718,40.14007,9.250085,17.47918,18.6804,18.892548,29.75241,-477.23776,-73.452446,-38.136276,-14.291511,-24.17318,-41.897396,-37.899418,-17.742104,-75.85277,-34.181713,-40.053852,-24.677847,-19.576824,neutro
-229.76555,78.509415,-13.266703,16.383444,5.5674562,7.1994314,-12.403451,-11.996959,-10.7084255,-3.9293716,-7.0798974,1.4350979,-6.591777,91.83019,45.79145,29.529501,25.369534,14.755593,14.502308,15.526363,18.694685,10.608666,11.336725,12.743776,9.10409,9.859477,-54.886024,163.8481,50.504524,78.3651,37.325314,44.225258,24.71446,21.779528,10.500942,28.778439,25.77422,22.126167,18.273193,-408.8302,-14.121036,-83.43535,-57.184746,-41.582504,-27.664963,-41.424164,-56.222694,-40.387466,-36.063713,-41.42418,-24.279762,-30.395338,raiva
-182.96603,66.38692,-5.465061,12.924518,-0.092723556,5.0334535,-9.204367,-3.8106883,-25.0036,-3.3799856,-2.7026925,1.418415,-11.826508,84.92068,35.727028,25.373608,25.144924,16.226326,14.222412,14.583587,13.382728,22.254814,11.012144,8.589719,12.443545,10.076908,-64.7165,134.76775,56.28232,91.26773,34.476654,30.144085,26.968094,33.654205,15.111786,19.93157,14.624594,27.859287,9.701719,-384.38528,-34.2512,-68.00436,-27.638275,-41.38665,-34.48104,-42.750847,-37.518593,-69.2758,-29.84285,-23.405193,-30.543629,-43.608734,felicidade
-226.41591,111.79689,-3.6074412,19.041546,2.0530999,19.309496,-18.7925,-13.099237,-6.7835517,-4.2586017,-14.604805,-8.281844,-9.042755,90.69928,68.5746,26.808764,28.033207,22.498112,22.250608,17.5099,13.874033,13.662765,12.96623,10.693988,9.345923,10.312647,-98.52726,223.16298,61.725758,81.79576,56.30334,83.13612,21.586563,20.289762,28.786404,18.784378,11.626162,16.26853,16.792679,-448.00967,-63.335487,-59.52189,-50.27738,-57.874294,-28.402672,-70.54133,-53.78799,-43.526863,-41.227825,-43.77295,-33.51133,-43.91011,felicidade
-244.28769,93.46497,-45.08038,-20.267954,-16.107605,-3.8068411,-30.80135,-9.5646,-12.169184,-10.903206,-15.036159,5.0031104,-5.725549,77.5787,43.034348,30.267313,20.152885,17.668892,13.807252,15.677039,13.758124,12.09295,13.392362,13.033927,10.385566,9.635935,-137.3497,165.75757,29.387215,33.774895,15.404243,34.484406,0.8900081,22.116879,7.7834206,14.334545,7.8645234,37.498684,20.82024,-475.60202,0.8739746,-92.23932,-59.365158,-53.50698,-35.55319,-67.74878,-42.795647,-40.540176,-35.70116,-41.23884,-24.174538,-29.007935,felicidade
-219.04259,43.182724,-5.1849093,15.639282,-1.2407029,1.2629161,-6.4653363,-5.866202,-7.441774,-7.8018694,-10.548878,2.908384,-0.56161976,71.83303,53.288788,26.828564,26.244272,19.237047,16.863245,11.868201,11.63454,11.595258,11.956219,12.429345,9.491841,7.7758512,-77.846565,157.78574,51.34569,78.78625,51.366165,41.888275,18.735916,17.731667,17.507998,23.928774,13.46636,26.246563,19.022604,-338.70355,-50.69197,-63.8666,-49.035797,-62.966854,-43.17059,-36.917725,-51.116806,-48.698666,-44.598827,-47.295883,-23.252247,-18.83711,raiva
-327.92886,64.39797,-45.668224,-5.627316,-32.760876,-5.1057916,-22.217205,-1.876053,-6.9311795,-21.45839,-16.354517,-11.412785,-4.782992,86.89614,43.40568,42.703163,21.0582,21.074924,19.086308,17.697876,16.257511,12.717401,13.616781,10.761484,10.627147,9.883292,-150.98715,134.63869,36.920143,83.83673,14.223076,40.808792,15.861057,41.271034,26.348717,10.373339,20.538479,16.930977,22.5565,-516.24,-69.49554,-154.71231,-54.574753,-90.00436,-50.84819,-70.26067,-46.732124,-34.507557,-69.82271,-38.953815,-44.149822,-30.617844,felicidade
-234.09904,99.34379,4.405576,13.4931,1.6693736,12.58455,3.4955041,0.5449393,-10.702253,2.112247,-5.709903,1.2112944,-1.2524338,93.45477,49.9025,24.69384,28.951277,16.842411,10.200898,8.842062,14.361694,10.571233,9.958776,10.235044,9.383452,9.990438,-102.70641,187.0023,55.46678,87.61638,52.83245,37.03885,23.585049,37.61815,14.6936455,22.18879,18.187218,19.07174,23.432545,-394.98602,-19.409138,-52.19034,-36.323948,-28.648083,-15.318699,-21.465326,-30.320715,-36.496124,-29.168112,-33.576797,-26.438654,-30.951794,tristeza
-292.04135,118.92059,12.346724,29.692322,3.8207946,12.536691,-0.37881252,5.350322,-4.8988476,-1.3219634,-4.4636536,1.1980923,0.8295208,87.172264,58.23788,23.896666,19.542492,19.980612,17.198221,16.178076,14.350357,11.2793665,9.40652,10.53138,9.244204,7.444688,-121.08857,245.94226,53.252655,95.71512,50.21944,49.264236,29.72713,42.973877,19.213367,21.356552,13.872583,20.289413,22.642414,-444.83347,-35.083595,-50.098892,-7.9028687,-57.31903,-32.539814,-54.97833,-36.188675,-36.488556,-33.19287,-33.467323,-26.437067,-22.345108,tristeza
-217.703,46.670597,-2.0445487,-14.683881,-19.772766,-14.501817,-19.82182,-3.4774978,-13.840383,-14.93692,-11.858165,-2.5338147,-3.3422704,50.961826,39.61632,24.369802,18.791092,18.913458,19.17896,16.48363,11.117519,12.864316,13.462926,10.813354,10.896084,12.73932,-135.38467,126.757645,34.906715,27.70425,11.383225,20.742098,10.010073,20.059101,11.418699,13.767576,9.983781,29.499306,29.78385,-345.25925,-40.542427,-77.9631,-64.91778,-61.285225,-64.90064,-66.65288,-33.484,-44.66314,-49.183296,-37.37764,-28.89779,-34.612206,raiva
-240.48643,46.93467,-28.049162,-10.015677,-15.984982,-16.003918,-23.674253,-8.617096,-5.070443,-9.162312,-8.804998,-4.067715,-9.884913,57.35313,34.467228,32.586575,26.488646,16.832245,13.470587,15.556007,11.728604,8.9319725,10.807067,10.635437,7.6466374,8.332888,-101.60862,110.871544,24.205399,58.819946,25.208107,9.562485,6.642086,12.114541,19.856812,11.59325,17.695877,15.950123,13.324144,-353.1718,-42.8632,-113.36979,-77.47113,-58.777813,-48.718758,-67.5541,-50.84015,-32.975143,-41.25902,-34.992393,-24.361324,-31.853756,raiva
-285.6387,107.3036,8.892782,24.132105,4.9376574,14.652039,-3.1394024,-1.8848648,-9.137736,-4.5993695,-5.284162,0.06887656,-3.7922335,104.522484,49.01273,26.79207,16.452444,19.754402,17.841677,17.399109,12.678353,12.964883,9.544404,12.1602745,6.065646,7.432676,-105.03769,223.72394,53.305367,63.99713,40.640587,51.167496,22.01279,18.460854,11.481367,14.961065,16.231117,11.69664,11.427046,-456.1248,-5.915493,-50.62555,-19.552704,-38.250374,-51.17776,-42.3264,-34.882736,-44.152122,-30.793835,-40.633736,-18.786556,-26.743893,neutro
-284.80722,81.31073,28.340542,34.93103,19.886343,17.785828,-0.7245231,4.0475864,-3.9445083,-4.247764,-11.400121,-6.870885,-7.9966416,77.9199,48.84854,14.674275,19.919785,20.78338,10.780936,15.561989,12.179547,10.300901,11.453461,11.394819,9.661892,8.980776,-140.99922,166.69916,61.020252,89.66266,67.224014,52.889313,27.776033,34.837135,18.0602,26.401218,10.367221,16.84288,14.206184,-405.21472,-33.11858,-11.275224,-8.511456,-36.555794,-8.142688,-49.351593,-31.427952,-29.73373,-39.276585,-36.605244,-28.950645,-35.81917,tristeza
-203.21893,62.088173,12.082896,29.053354,9.071508,14.339749,3.7472665,3.3176332,-4.033968,-3.003885,-13.436709,4.12014,-0.8220392,46.19215,46.98981,28.206621,22.419806,21.374203,15.391387,10.553627,10.878742,10.489541,9.012995,10.001382,9.329368,9.025151,-91.343895,162.31232,59.97137,76.4928,55.248627,48.26778,20.652985,30.496855,20.059519,19.357342,9.153224,27.954082,26.585548,-294.1853,-45.95513,-69.13164,-25.691284,-57.499306,-18.998459,-30.941452,-28.513634,-35.710785,-28.934175,-37.27642,-20.746197,-21.222012,neutro
-282.44754,121.76851,14.371442,17.582626,4.8092027,6.773121,-15.386552,7.781163,-11.344805,-2.5402715,0.66731435,-3.2041457,0.81605065,119.02348,46.141235,23.411758,22.62678,20.80604,16.400682,17.53314,9.499844,18.045351,10.374847,7.462115,13.238085,8.093873,-63.30032,209.83438,69.44562,90.90256,53.790276,40.444138,14.91329,31.940384,15.524973,17.050068,16.301285,28.532068,22.3813,-445.65582,-36.25744,-59.691536,-34.90555,-47.96216,-35.651558,-62.305424,-15.131585,-57.63153,-33.965836,-16.616875,-40.498154,-27.618114,neutro
-240.5169,69.33351,11.243418,29.377234,11.31806,17.281647,4.754905,8.306868,-2.5101154,-1.098884,-7.5353675,3.400136,-4.385536,77.919266,45.6626,30.15526,18.057365,16.203014,13.664261,8.9709425,9.549784,11.637831,10.212269,9.074043,8.533045,7.1137724,-58.163147,153.66815,64.12423,77.68381,61.48522,54.644962,31.655685,34.954597,31.741104,21.301395,10.252858,27.70372,15.268594,-350.0416,-23.059359,-83.87152,-5.808721,-29.19374,-18.477161,-27.018908,-25.496162,-37.276897,-30.641062,-31.161188,-17.252424,-29.186695,tristeza
-329.69913,78.83997,6.6121755,20.814522,2.9899507,5.871246,-5.1438694,10.96732,-14.714056,-6.8029723,-5.2376084,-2.196979,-0.90217423,151.96602,58.6883,26.129892,24.383804,20.43497,22.42766,20.447615,12.003988,20.25175,11.112881,8.372491,14.088027,11.479668,-98.137215,179.96906,65.14159,79.757935,44.938507,47.821022,26.129303,40.64894,22.594887,20.444822,19.75623,44.060307,25.005465,-561.35846,-76.6676,-65.7902,-22.386501,-48.914406,-66.50573,-69.026665,-25.795155,-66.348335,-31.129602,-27.739222,-49.612167,-29.23497,neutro
-225.0327,71.048294,-16.007502,19.55457,-1.5529826,10.475561,-24.861378,9.7879095,-15.779082,-0.6890917,-11.410339,6.3831425,-12.456048,77.81006,50.010063,29.566078,24.02603,17.558014,13.736415,18.444723,10.439822,8.75962,12.555956,8.957204,9.44565,10.073471,-84.107414,164.26215,35.085613,93.610794,49.2183,42.44875,5.655244,38.250305,-0.10583258,21.251337,14.854567,28.961615,8.835833,-355.07117,-14.168476,-90.49666,-36.84067,-27.475506,-51.42894,-73.80864,-21.888386,-38.939182,-31.279552,-33.921783,-18.077816,-37.48112,raiva
-208.46196,56.44745,4.4266205,25.004238,9.187268,20.128605,-1.1390966,-1.21616,-18.745422,-4.9445863,-7.8044987,-0.8578272,-9.510757,66.38089,52.966637,24.831945,26.086592,21.81868,15.273647,11.796852,11.984979,15.548996,9.388614,9.646754,11.613534,11.171257,-99.208206,144.33286,64.24306,88.68718,57.40734,54.36995,23.418251,24.70295,9.72578,21.892694,14.773888,25.959911,18.069353,-355.38968,-90.53833,-63.70403,-33.609962,-42.830414,-16.594666,-29.391544,-30.335722,-62.194115,-33.289276,-38.258263,-27.982609,-37.684624,tristeza
-308.9939,102.36883,16.967533,34.512497,16.73836,19.546558,-3.2241962,2.3430104,-4.1350684,-5.035161,-4.9477434,-6.6013026,-6.920681,98.576706,55.384415,26.020845,22.12215,18.214714,10.586534,17.160202,9.811039,12.76915,12.347067,9.446524,12.612427,9.033604,-139.99161,206.59601,71.617714,102.951385,57.187553,48.052216,32.548912,32.703667,40.3274,22.08952,18.577492,19.657372,13.671728,-470.8426,-47.439404,-73.631134,-16.199524,-29.629473,-12.781065,-52.46846,-18.934505,-32.596634,-34.459877,-28.549007,-38.92667,-35.08441,tristeza
-190.06564,45.015236,-19.353249,7.8893776,-13.612939,2.0520778,-18.565117,-0.70246005,-12.496835,1.9378408,-13.930046,-1.7398945,-14.779732,67.884926,40.628635,23.258286,19.537645,17.351711,14.487606,13.200395,12.761293,10.660615,7.6243877,7.3935957,8.308134,8.885246,-26.25782,135.55643,30.561478,62.236496,31.290106,45.691402,10.503862,30.642721,19.667686,17.425076,4.580487,17.569216,5.468131,-287.90158,-56.7286,-92.36745,-45.43705,-62.68406,-43.157978,-58.240818,-43.540287,-46.37845,-25.579903,-39.440422,-26.131348,-47.523293,raiva
-180.00159,54.94054,-13.74888,19.27241,-2.313339,23.601612,-18.33066,4.1118536,-8.933562,13.925315,-15.371827,7.1624517,-14.131842,43.66148,36.02625,22.785364,22.141298,16.321592,13.166168,13.242372,17.583107,8.073679,6.9156327,7.9530916,8.269942,7.911854,-51.047047,131.07343,34.642162,75.4314,31.338518,55.956676,6.4958673,37.12031,17.0038,31.26112,9.039049,26.472004,5.785632,-253.75066,-24.351988,-82.46859,-42.643944,-45.804695,-5.6691437,-50.547165,-41.88794,-28.295609,-3.5071697,-36.633213,-21.714138,-35.48137,raiva
-187.05876,111.934654,1.703122,20.284054,3.3317974,15.323047,-11.798584,7.535895,-16.52234,-3.9802155,-16.51108,0.2729114,-9.245435,52.43528,35.912548,18.196924,22.483139,20.418303,10.8925495,8.670448,8.301199,8.998121,11.274055,7.5165615,8.369071,9.30259,-62.231167,181.59274,46.60569,77.32567,50.846004,45.501526,10.215513,30.43424,3.4893277,24.194077,4.109071,19.217213,10.186096,-329.80957,33.292034,-39.55943,-29.674198,-40.11252,-5.141923,-36.937363,-10.143759,-38.160484,-24.38326,-35.1463,-22.864124,-36.216053,neutro
