Mean_0,Std_0,Min_0,Max_0,label
0.112079985,0.092103094,0.0034549006,0.31571403,felicidade
0.11224175,0.099904425,0.004857909,0.37631017,felicidade
0.08804746,0.094541885,0.0036630987,0.4383413,tristeza
0.118498705,0.09839388,0.005381028,0.5179301,tristeza
0.15187849,0.1257244,0.0053036944,0.48741814,neutro
0.07514229,0.074246004,0.0019325452,0.28334177,raiva
0.052875523,0.06722875,0.00036773205,0.29321796,felicidade
0.10241071,0.10438263,0.0023313945,0.4809767,neutro
0.09417642,0.08722344,0.004305466,0.44152948,felicidade
0.09175569,0.1188133,0.0021084992,0.63731915,tristeza
0.057181057,0.052169893,0.0010572486,0.20731837,neutro
0.06882386,0.067732364,0.00551054,0.32676753,neutro
0.08728065,0.08997603,0.0013817267,0.32856146,tristeza
0.09788979,0.10088817,0.0035013899,0.4101839,neutro
0.07734314,0.06999236,0.0048201466,0.36272234,felicidade
0.14991438,0.07349336,0.007981386,0.3347783,neutro
0.06554042,0.07908372,9.9680066e-05,0.33556986,felicidade
0.108163714,0.106824234,0.0020740237,0.47461045,tristeza
0.08959085,0.065855324,0.0023793976,0.31485564,felicidade
0.108599246,0.08882426,0.0043603037,0.35240188,tristeza
0.11334736,0.10515227,0.0034199674,0.45135754,neutro
0.07037082,0.08586962,0.0043152343,0.4015407,neutro
0.08702435,0.07568318,0.0006895762,0.40898332,felicidade
0.17071556,0.089095026,0.009502082,0.33247933,neutro
0.106176935,0.053704858,0.0059789284,0.23974751,tristeza
0.05147765,0.06572231,0.00044224635,0.3058913,raiva
0.10086615,0.103518665,0.0029139,0.5306489,tristeza
0.1036096,0.083189815,0.0033230088,0.25788826,tristeza
0.08886504,0.06981282,0.0043747057,0.38793012,felicidade
0.09495612,0.07076266,0.0014819828,0.35713446,tristeza
0.09810806,0.08782345,0.005504694,0.3031331,tristeza
0.067880906,0.07317884,0.0042618345,0.36074343,felicidade
0.12317479,0.09021864,0.0039984086,0.4602684,tristeza
0.078357264,0.07401958,0.0005233557,0.35305724,raiva
0.11324676,0.09005658,0.0038267304,0.4076901,felicidade
0.11676596,0.07909968,0.006989038,0.4333207,tristeza
0.08191608,0.10383724,0.0074104764,0.38849568,neutro
0.08996792,0.09100855,0.0021163307,0.45599717,felicidade
0.12065909,0.11571833,0.0012595352,0.4209024,felicidade
0.122272834,0.06504649,0.010649985,0.2994836,neutro
0.039782736,0.05345411,0.013278394,0.3600022,raiva
0.07607749,0.07989861,0.0032886784,0.37251338,felicidade
0.17032976,0.08504945,0.011872411,0.3617723,neutro
0.08808889,0.08040071,0.0040450566,0.31421947,raiva
0.11764629,0.0903441,0.0025268043,0.41442198,neutro
0.13203534,0.12810227,0.0006770649,0.4718005,raiva
0.11667849,0.112740345,0.00089078874,0.3899021,felicidade
0.1745275,0.16295014,0.002532714,0.59092075,tristeza
0.11661696,0.09945197,0.004329072,0.3494036,neutro
0.07653783,0.0866209,0.0003326622,0.32948685,felicidade
0.09452364,0.08942044,0.0014710223,0.33761945,tristeza
0.07407579,0.06646753,0.008963638,0.31071764,felicidade
0.09138959,0.08101742,0.0037508698,0.47127938,tristeza
0.13590057,0.11795663,0.006125425,0.5005328,tristeza
0.13006043,0.119287275,0.003254897,0.49680075,neutro
0.11882723,0.09167114,0.0036418063,0.44089866,felicidade
0.10725352,0.0789416,0.0009852313,0.35055414,raiva
0.0805436,0.07652025,0.0008523836,0.3192237,felicidade
0.04463252,0.056144014,0.0030915407,0.27034605,felicidade
0.082814604,0.08035436,0.0076743974,0.35856742,felicidade
0.09215571,0.07558523,0.0011547168,0.33918175,raiva
0.087237954,0.07559565,0.0008587353,0.3043121,raiva
0.13987935,0.08840664,0.009886208,0.3590346,tristeza
0.10492156,0.067228556,0.008305095,0.27961358,felicidade
0.13323426,0.092869565,0.009260113,0.34445873,tristeza
0.122384906,0.09415024,0.0041870996,0.37542683,tristeza
0.10397548,0.11216488,0.00048400828,0.49888745,felicidade
0.10996214,0.09307576,0.0069330637,0.3719913,raiva
0.09942973,0.118741825,0.0029137111,0.45928687,tristeza
0.06547746,0.07904941,0.00072462496,0.33997935,neutro
0.110798076,0.093918316,0.001974891,0.36183545,tristeza
0.06055778,0.05880352,0.0020137327,0.26368988,neutro
0.11342463,0.06887653,0.003675489,0.36259305,tristeza
0.07206013,0.06996936,0.007271153,0.25594774,tristeza
0.12373608,0.10398676,0.005167449,0.5823402,raiva
0.05910078,0.06294234,0.0060141967,0.34870985,raiva
0.12177603,0.081565335,0.0053009987,0.36198774,felicidade
0.068181954,0.067887254,0.00021450783,0.26101616,raiva
0.08710315,0.10444695,0.0026077318,0.39346987,neutro
0.10512501,0.08739415,0.002598878,0.5564821,tristeza
0.105357446,0.10290586,0.0036924838,0.41707763,neutro
0.11653838,0.09326281,0.006769513,0.52968585,neutro
0.082702965,0.081796534,0.002572737,0.2862883,neutro
0.08464724,0.109711096,0.0039439113,0.50670403,neutro
0.13892879,0.13208395,0.0048183547,0.49716276,neutro
0.15109788,0.10286465,0.008501576,0.41032037,raiva
0.09808044,0.10927697,0.0007815732,0.4578762,raiva
0.09051385,0.092768475,0.002059182,0.34053445,neutro
0.13071759,0.10563741,0.0051548933,0.41653848,felicidade
0.06764548,0.0722102,0.0014403063,0.4045883,raiva
0.08653922,0.10173093,0.0051205885,0.5910428,tristeza
0.101210155,0.07944786,0.002507612,0.46844575,raiva
0.120689906,0.105104916,0.0027701687,0.47679406,tristeza
0.0873244,0.09691251,0.006782598,0.4125799,tristeza
0.10248833,0.104924135,0.0020254415,0.46076328,tristeza
0.068346836,0.074011974,0.0072654723,0.4022428,felicidade
0.1609229,0.10434164,0.011943861,0.5202099,felicidade
0.16399522,0.0825253,0.00841929,0.41684502,felicidade
0.052738145,0.064666376,0.0003043327,0.28934982,felicidade
0.10352345,0.107133955,0.0036173225,0.43726254,tristeza
0.092989236,0.101063184,0.0013121595,0.37372455,felicidade
0.08293411,0.066894285,0.0021231999,0.3295366,neutro
0.1288648,0.12180592,0.004282935,0.6179511,tristeza
0.11045532,0.08802525,0.0010413652,0.37181944,felicidade
0.09434711,0.11606952,0.0052851755,0.52678716,neutro
0.1268797,0.10478883,0.008769907,0.5148657,tristeza
0.062378794,0.07140412,0.001774511,0.3873869,felicidade
0.077013224,0.07588492,0.0056094583,0.32578084,felicidade
0.15327816,0.13482988,0.0054822234,0.5627608,tristeza
0.076865725,0.08010325,0.000974943,0.32481775,felicidade
0.060651597,0.073354036,0.0003817164,0.34857318,felicidade
0.08912299,0.09753806,0.0131238755,0.39263484,tristeza
0.12158768,0.07587622,0.004849781,0.31244344,raiva
0.06798203,0.08208633,0.0023003358,0.415396,raiva
0.060097158,0.063952535,0.0026155286,0.2808483,tristeza
0.0984212,0.09590849,0.0013659087,0.42110062,felicidade
0.11706675,0.08487788,0.006469572,0.35111573,raiva
0.10576271,0.098206684,0.00082124426,0.46320286,raiva
0.104062654,0.09206925,0.00801202,0.40810868,neutro
0.09796416,0.072902136,0.0014033824,0.35193563,tristeza
0.11842786,0.08071653,0.011095241,0.36604223,raiva
0.11330561,0.112019844,0.00094437355,0.4373536,felicidade
0.07559858,0.07673282,0.0022976499,0.3151674,tristeza
0.083775826,0.07922516,0.0010567224,0.39572456,felicidade
0.120835416,0.101261094,0.0050104866,0.40289596,felicidade
0.06619349,0.067750454,0.00088604016,0.26477426,raiva
0.085755885,0.10397123,0.0026549157,0.43387488,tristeza
0.03455594,0.043643083,0.000612682,0.28839138,raiva
0.087047145,0.07490103,0.0011824667,0.27964714,felicidade
0.12572716,0.091150865,0.010621265,0.4764143,tristeza
0.06143855,0.068919614,0.0016051894,0.3376749,neutro
0.064793,0.076861486,0.005776007,0.39808944,raiva
0.10370669,0.061196133,0.009854183,0.31877652,tristeza
0.082628965,0.10924048,0.0049228333,0.5431842,neutro
0.09546256,0.09327633,0.0030538975,0.39608276,tristeza
0.064680025,0.06469186,0.004558236,0.2886259,raiva
0.1116273,0.10207315,0.0032735856,0.37655452,neutro
0.102973565,0.101649396,0.0020756288,0.4372465,tristeza
0.0659483,0.07233249,0.00028413653,0.32643384,raiva
0.11244732,0.06500239,0.003833161,0.28595543,neutro
0.08281934,0.07662438,0.0012283319,0.2670409,raiva
0.116526976,0.08413523,0.007189491,0.39194918,felicidade
0.07271777,0.08721816,0.0060233125,0.59169275,raiva
0.035180345,0.050940327,0.0044777878,0.35308942,raiva
0.07279717,0.07894397,0.0062311296,0.4395489,tristeza
0.11846181,0.08570069,0.0038862622,0.3941344,raiva
0.0559771,0.065726474,0.0003873738,0.31676418,raiva
0.11937469,0.09941185,0.0021621156,0.3691919,tristeza
0.13545099,0.118210584,0.0055357385,0.46134394,tristeza
0.07212857,0.08169517,0.0006922194,0.38388076,felicidade
0.102045864,0.0816619,0.0034175576,0.36630142,raiva
0.17680508,0.12396232,0.0030474004,0.43527207,tristeza
0.091730684,0.08393776,0.0015709397,0.36449254,neutro
0.085021056,0.091365814,0.00819408,0.39876842,neutro
0.18601148,0.1203618,0.009968757,0.5218137,tristeza
0.0759669,0.09946218,0.0034637756,0.4392556,neutro
0.08467114,0.06956777,0.0009174719,0.40269107,felicidade
0.06785517,0.082607344,0.002967818,0.38492844,neutro
0.05492165,0.046637762,0.0015489438,0.20700872,raiva
0.07323057,0.08530169,0.0013752561,0.45203304,tristeza
0.14694108,0.08298307,0.0060675996,0.3313183,neutro
0.06089232,0.08211284,0.0048592114,0.3170947,neutro
0.047145512,0.055472013,0.0041492977,0.3411096,raiva
0.13360724,0.13868174,0.00090617774,0.53213584,raiva
0.09600187,0.09839092,0.0011749198,0.42105928,raiva
0.07206609,0.08503168,0.002447778,0.48650995,raiva
0.09716933,0.11022291,0.007446923,0.41629627,tristeza
0.16200446,0.11866865,0.0020986223,0.4854036,neutro
0.100861914,0.073858224,0.004174265,0.2472921,neutro
0.104958534,0.071657225,0.004461349,0.29528078,neutro
0.11589364,0.07683609,0.0066725756,0.35557258,neutro
0.07380695,0.08612826,0.0010798618,0.40082973,felicidade
0.06460171,0.06302408,0.0009467323,0.30276468,felicidade
0.06919522,0.069173045,0.011223485,0.4050125,tristeza
0.073116206,0.074554816,0.0030097917,0.3457997,raiva
0.09265332,0.09502403,0.0079546375,0.53431755,felicidade
0.17638144,0.098824516,0.009998924,0.43615332,neutro
0.07673019,0.08505064,0.004841158,0.42413902,felicidade
0.12856585,0.112081446,0.0037136883,0.50570995,tristeza
0.120667614,0.1014081,0.0026892794,0.40889233,felicidade
0.074198395,0.082912706,0.003964047,0.3659789,tristeza
0.055089302,0.06256929,0.00060696556,0.30851692,raiva
0.098330565,0.09385132,0.004365411,0.3735005,raiva
0.06617641,0.06764059,0.0010365676,0.36830652,felicidade
0.06996377,0.08000351,0.0011841601,0.34369564,felicidade
0.09881602,0.11451112,0.0037465792,0.4380977,tristeza
0.039742306,0.04234728,0.00050378335,0.25004816,raiva
0.16320512,0.11137327,0.0058544097,0.41894594,tristeza
0.08299609,0.09177092,0.0041687936,0.36452886,tristeza
0.05356314,0.073045924,0.0002833416,0.40365237,felicidade
0.045576576,0.048773125,0.0015078008,0.21117538,neutro
0.14428847,0.099848725,0.005906541,0.42911988,tristeza
0.08452518,0.087448515,0.001516727,0.41417232,felicidade
0.072890624,0.07150727,0.008378809,0.34636414,felicidade
0.054102354,0.064491004,0.0013178658,0.42420405,raiva
0.123383775,0.10461694,0.0028643329,0.41469488,tristeza
0.11756099,0.14597301,0.0004077864,0.5617632,raiva
0.09594514,0.096797064,0.0063625276,0.61019963,raiva
0.08731137,0.10261352,0.0019384867,0.4083344,tristeza
0.14206369,0.13515502,0.0032849675,0.6103065,neutro
0.034693398,0.042274248,0.00077991636,0.24710226,raiva
0.11516523,0.09288074,0.0058403187,0.4693546,felicidade
0.1484878,0.09466305,0.005598572,0.38263273,neutro
0.112674914,0.113875985,0.00054211717,0.44947982,raiva
0.09150516,0.1159658,0.005371795,0.42604762,neutro
0.10289622,0.093578905,0.0006092587,0.37583038,raiva
0.1378055,0.14085147,0.004540799,0.62589383,tristeza
0.09296837,0.056654155,0.0035546012,0.23911424,neutro
0.12245384,0.083103165,0.008416393,0.39834735,raiva
0.12551628,0.09808172,0.0034230226,0.48295206,tristeza
0.08469834,0.106376246,0.0035186722,0.40538552,neutro
0.09285651,0.09470626,0.00039125644,0.38518053,raiva
0.08849124,0.0648597,0.0009578482,0.2948078,raiva
0.048656598,0.05521851,0.0004878503,0.22861774,raiva
0.050635938,0.06247084,0.0003602384,0.29452163,felicidade
0.10473231,0.089632176,0.0050330884,0.36500987,raiva
0.08090118,0.09590994,0.0030844638,0.3559566,tristeza
0.069591194,0.06726009,0.0029327872,0.3007106,raiva
0.13279474,0.103113376,0.0016942101,0.45971417,felicidade
0.08033774,0.08970134,0.00033996618,0.47674352,raiva
0.16584432,0.09867561,0.0039552795,0.40302503,tristeza
0.12138927,0.14359525,0.0033110918,0.5936931,tristeza
0.0782784,0.12542237,0.00028418135,0.5704211,raiva
0.12637202,0.11960899,0.0037953006,0.50791264,neutro
0.13947901,0.10045856,0.011765281,0.41797903,tristeza
0.16805416,0.12138659,0.0077426615,0.3784826,neutro
0.07108422,0.079272024,0.0013982644,0.45600194,felicidade
0.055457972,0.054849833,0.001559855,0.22565816,neutro
0.15803732,0.09705878,0.005299315,0.36126745,neutro
0.079884335,0.08442939,0.0004986148,0.3226181,raiva
0.1369385,0.13545996,0.0074311127,0.50528413,tristeza
0.12623197,0.11180508,0.00069652346,0.4117007,raiva
0.09949778,0.09632659,0.0014661307,0.39858273,felicidade
0.0801956,0.07009879,0.0017773125,0.30191523,tristeza
0.06098213,0.050485317,0.004815582,0.26248556,neutro
0.07955602,0.07584985,0.002443092,0.30181232,tristeza
0.11951581,0.121188484,0.00049345667,0.5547836,raiva
0.20717628,0.11502333,0.028899197,0.46037495,neutro
0.13260035,0.1273431,0.0052880347,0.5241872,neutro
0.071886644,0.06836378,0.00090205396,0.33308375,felicidade
0.063889965,0.06442372,0.002075008,0.2500131,tristeza
0.09604415,0.09126015,0.0004020085,0.38080838,felicidade
0.10756377,0.086990446,0.0054638125,0.395993,tristeza
0.12321452,0.10415851,0.00217267,0.37982884,neutro
0.03732835,0.04498064,0.0049801166,0.32594803,raiva
0.094986364,0.108612195,0.0026401018,0.51367974,tristeza
0.08593388,0.10018885,0.0049497024,0.5801189,neutro
0.09116687,0.09570606,0.008050446,0.48216546,tristeza
0.12600511,0.07012416,0.004141887,0.276718,neutro
0.06759666,0.0665693,0.0012596619,0.29412025,neutro
0.1583049,0.1264904,0.00090923085,0.5349092,raiva
0.11489899,0.10194713,0.00095203234,0.5293909,neutro
0.108730145,0.10576176,0.0071752747,0.48493958,felicidade
0.08810047,0.07112431,0.0013642401,0.29648218,neutro
0.058041435,0.080498055,0.00048701392,0.38778108,raiva
0.09241499,0.08872469,0.00068441464,0.34429508,raiva
0.08652317,0.10508277,0.0051388904,0.4558787,felicidade
0.093199514,0.07873546,0.0091533335,0.41376317,felicidade
0.09204563,0.10478749,0.0050817057,0.4414331,tristeza
0.076037936,0.09191552,0.0005424974,0.39798355,felicidade
0.096432,0.09599637,0.00057068415,0.3515874,raiva
0.16103652,0.13802512,0.0005943316,0.5786385,felicidade
0.10817062,0.10131555,0.003528966,0.40612534,felicidade
0.11583288,0.1181936,0.0095848935,0.43578857,neutro
0.09363843,0.06802493,0.007945514,0.28733107,felicidade
0.09676749,0.098434284,0.0052753016,0.41670316,tristeza
0.08896661,0.09742396,0.00026900633,0.45728862,raiva
0.0891542,0.07941395,0.0049688388,0.2815297,neutro
0.16642122,0.11334607,0.003699724,0.4088327,tristeza
0.12263615,0.116926394,0.0037186292,0.57507753,felicidade
0.11822695,0.10866108,0.0022417824,0.4126772,tristeza
0.047355503,0.05334447,0.00067249476,0.23838915,raiva
0.115960985,0.1283301,0.0036404268,0.48928818,tristeza
0.083142124,0.07915274,0.009921072,0.30266026,raiva
0.11473181,0.085396305,0.00867543,0.3878436,raiva
0.111004055,0.10049777,0.004820072,0.41881332,neutro
0.11659546,0.083548546,0.002255443,0.37077627,neutro
0.17655,0.12393235,0.0017826004,0.40030596,tristeza
0.11156871,0.07881928,0.005925218,0.33058116,felicidade
0.13359332,0.12437323,0.010424975,0.52978253,neutro
0.041981038,0.07048088,0.0041696117,0.5016041,raiva
0.04887694,0.06713469,1.824798e-05,0.275439,felicidade
0.08444078,0.08537324,0.010276787,0.36163238,felicidade
0.094333194,0.08172661,0.0058983294,0.39791062,tristeza
0.097389966,0.093657054,0.0053187604,0.49399626,raiva
0.060997494,0.08749093,0.003239439,0.5286542,raiva
0.107896596,0.1009388,0.007241793,0.3570478,raiva
0.126992,0.11552876,0.0043981844,0.4947968,neutro
0.04698896,0.07037105,0.002752742,0.44900957,tristeza
0.11050653,0.085970305,0.0060292417,0.30776554,tristeza
0.08366052,0.100566454,0.0042319205,0.35005984,tristeza
0.10937999,0.09259691,0.003773899,0.36383978,felicidade
0.0802167,0.08634418,0.001081515,0.4485051,felicidade
0.12391219,0.079532884,0.0075687026,0.45597944,tristeza
0.10686232,0.10829593,0.0056300866,0.37008914,neutro
0.11197263,0.09708927,0.00025116422,0.37660503,felicidade
0.118593104,0.08563275,0.0013734776,0.34871575,raiva
0.12288314,0.113224335,0.010852867,0.5047502,felicidade
0.0899789,0.09837487,0.00053051184,0.39732945,felicidade
0.093785,0.09853869,0.0027064176,0.33151606,tristeza
0.050286863,0.056129996,0.0041046743,0.28831628,felicidade
0.060448606,0.07449387,0.003623841,0.39545858,tristeza
0.1065039,0.114969574,0.003152476,0.4607676,tristeza
0.072459035,0.07515702,0.0040706457,0.26135924,tristeza
0.10007622,0.089198776,0.0010352941,0.32459468,neutro
0.15137382,0.10086806,0.0016927943,0.38618362,raiva
0.078569345,0.08606822,0.00045478117,0.42435715,raiva
0.063744426,0.05185186,0.0013903804,0.23282288,felicidade
0.06270535,0.06397152,0.0013701685,0.29335266,neutro
0.10678648,0.08093415,0.0024530664,0.3501767,tristeza
0.051675137,0.0694956,0.0044530607,0.31802544,tristeza
0.04325011,0.043559756,0.00037863333,0.2551661,raiva
0.108529575,0.11224397,0.00032635176,0.6175543,raiva
0.10975314,0.093585275,0.0081527205,0.31660226,raiva
0.12387053,0.117948875,0.004087178,0.41787136,tristeza
0.12970267,0.11243823,0.0031721694,0.40750825,tristeza
0.17209496,0.12414621,0.008273195,0.5264865,tristeza
0.12081854,0.09540536,0.004179787,0.5364444,neutro
0.06134612,0.06433759,0.0007078497,0.26141986,raiva
0.100935504,0.09015438,0.0026678739,0.43629128,tristeza
0.053442158,0.049530264,0.007532275,0.25712845,raiva
0.09898998,0.098578624,0.0028761711,0.35992873,tristeza
